machine,chunk,idx,cluster,step,chosen,families,scores,full_res
evc,chunk_95_99,95,2,7,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.89582347869873, -11.607770919799805, -15.532671928405762]","[0.0006178051116876304, 0.001545652630738914, 0.1293371319770813]"
evc,chunk_95_99,95,2,8,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-10.99191951751709, -11.645315170288086, -15.710593223571777]","[0.0005474717472679913, 0.000901546620298177, 0.14051374793052673]"
evc,chunk_95_99,95,3,1,dct,"[""dct"", ""had""]","[-10.333864212036133, -10.854218482971191]","[0.0003691679157782346, 0.0006546820513904095]"
evc,chunk_95_99,95,3,2,dct,"[""dct"", ""had""]","[-9.970574378967285, -10.557967185974121]","[0.0007597185904160142, 0.0007744892500340939]"
evc,chunk_95_99,95,3,3,had,"[""dct"", ""had""]","[-10.456669807434082, -10.080828666687012]","[0.0008863573311828077, 0.0004451414861250669]"
evc,chunk_95_99,95,3,4,had,"[""dct"", ""had""]","[-10.317072868347168, -10.244054794311523]","[0.00121025531552732, 0.00030236912425607443]"
evc,chunk_95_99,95,3,5,had,"[""dct"", ""had""]","[-10.450238227844238, -10.2813138961792]","[0.000990647473372519, 0.000671226589474827]"
evc,chunk_95_99,95,3,6,dct,"[""dct"", ""had""]","[-10.230388641357422, -10.619028091430664]","[0.001098312670364976, 0.001632325234822929]"
evc,chunk_95_99,95,3,7,had,"[""dct"", ""had""]","[-10.443648338317871, -10.243985176086426]","[0.0008070218027569354, 0.00046146532986313105]"
evc,chunk_95_99,95,3,8,dct,"[""dct"", ""had""]","[-10.195582389831543, -10.880534172058105]","[0.0005066550802439451, 0.0021146454382687807]"
evc,chunk_95_99,95,4,1,tv2,"[""tv2"", ""huber""]","[-10.289637565612793, -10.317378044128418]","[0.0011992877116426826, 0.0008294611470773816]"
evc,chunk_95_99,95,4,2,tv2,"[""tv2"", ""huber""]","[-9.656339645385742, -10.514349937438965]","[0.0010650809854269028, 0.001302556018345058]"
evc,chunk_95_99,95,4,3,tv2,"[""tv2"", ""huber""]","[-9.953725814819336, -10.151368141174316]","[0.0016696024686098099, 0.0011620044242590666]"
evc,chunk_95_99,95,4,4,tv2,"[""tv2"", ""huber""]","[-10.0420503616333, -10.30419635772705]","[0.0016838875599205494, 0.0013533997116610408]"
evc,chunk_95_99,95,4,5,tv2,"[""tv2"", ""huber""]","[-9.799506187438965, -10.468926429748535]","[0.0009637339971959591, 0.0009693488827906549]"
evc,chunk_95_99,95,4,6,tv2,"[""tv2"", ""huber""]","[-10.172364234924316, -10.186746597290039]","[0.0018883496522903442, 0.0006750659085810184]"
evc,chunk_95_99,95,4,7,tv2,"[""tv2"", ""huber""]","[-10.271634101867676, -10.449503898620605]","[0.0018941477173939347, 0.0010461718775331974]"
evc,chunk_95_99,95,4,8,tv2,"[""tv2"", ""huber""]","[-10.006243705749512, -10.762243270874023]","[0.001187202287837863, 0.001929646823555231]"
evc,chunk_95_99,95,5,1,dct,"[""dct"", ""tv2""]","[-10.336028099060059, -10.414822578430176]","[0.0005839953082613647, 0.001733435783535242]"
evc,chunk_95_99,95,5,2,dct,"[""dct"", ""tv2""]","[-10.089227676391602, -10.135737419128418]","[0.0002554453967604786, 0.001516614924184978]"
evc,chunk_95_99,95,5,3,tv2,"[""dct"", ""tv2""]","[-10.049254417419434, -9.949389457702637]","[0.0004499856731854379, 0.0010590528836473823]"
evc,chunk_95_99,95,5,4,tv2,"[""dct"", ""tv2""]","[-10.369593620300293, -10.098664283752441]","[0.0012249124702066183, 0.001256831455975771]"
evc,chunk_95_99,95,5,5,tv2,"[""dct"", ""tv2""]","[-10.297028541564941, -10.156481742858887]","[0.001091886661015451, 0.0023288526572287083]"
evc,chunk_95_99,95,5,6,tv2,"[""dct"", ""tv2""]","[-10.213624000549316, -10.006928443908691]","[0.0004894732846878469, 0.001143547473475337]"
evc,chunk_95_99,95,5,7,tv2,"[""dct"", ""tv2""]","[-10.289463996887207, -10.094258308410645]","[0.000934949959628284, 0.0017093485221266747]"
evc,chunk_95_99,95,5,8,tv2,"[""dct"", ""tv2""]","[-10.358880043029785, -10.225752830505371]","[0.0009399396949447691, 0.0020449068397283554]"
evc,chunk_95_99,96,0,1,robust,"[""phys"", ""robust""]","[-10.78433895111084, -10.448244094848633]","[0.0006446799961850047, 0.0005768741248175502]"
evc,chunk_95_99,96,0,2,phys,"[""phys"", ""robust""]","[-10.502949714660645, -10.84979248046875]","[0.0007584192790091038, 0.0008624998736195266]"
evc,chunk_95_99,96,0,3,phys,"[""phys"", ""robust""]","[-10.71509838104248, -11.196605682373047]","[0.00039889212348498404, 0.0009575595031492412]"
evc,chunk_95_99,96,0,4,phys,"[""phys"", ""robust""]","[-10.79158878326416, -11.191081047058105]","[0.0007033208967186511, 0.0009404209558852017]"
evc,chunk_95_99,96,0,5,phys,"[""phys"", ""robust""]","[-10.84305191040039, -11.226228713989258]","[0.0005403124378062785, 0.0007258156547322869]"
evc,chunk_95_99,96,0,6,phys,"[""phys"", ""robust""]","[-10.791764259338379, -11.243586540222168]","[0.00039843664853833616, 0.0006209350540302694]"
evc,chunk_95_99,96,0,7,phys,"[""phys"", ""robust""]","[-10.910325050354004, -11.346665382385254]","[0.0004736511327791959, 0.0007083663367666304]"
evc,chunk_95_99,96,0,8,phys,"[""phys"", ""robust""]","[-11.042437553405762, -11.504560470581055]","[0.000522983493283391, 0.0010020514018833637]"
evc,chunk_95_99,96,1,1,prox_tv,"[""conv"", ""prox_tv""]","[-10.717936515808105, -10.511213302612305]","[0.0007190582109615207, 0.0006407354376278818]"
evc,chunk_95_99,96,1,2,prox_tv,"[""conv"", ""prox_tv""]","[-10.929940223693848, -10.81141185760498]","[0.0005098343244753778, 0.00038943495019339025]"
evc,chunk_95_99,96,1,3,conv,"[""conv"", ""prox_tv""]","[-10.730669975280762, -11.502809524536133]","[0.0007065018871799111, 0.0013319908175617456]"
evc,chunk_95_99,96,1,4,conv,"[""conv"", ""prox_tv""]","[-10.749876976013184, -11.316222190856934]","[0.0005905373254790902, 0.0006723778205923736]"
evc,chunk_95_99,96,1,5,conv,"[""conv"", ""prox_tv""]","[-10.685013771057129, -11.227618217468262]","[0.0003168846305925399, 0.0004937775665894151]"
evc,chunk_95_99,96,1,6,prox_tv,"[""conv"", ""prox_tv""]","[-11.21628189086914, -10.837736129760742]","[0.0007442759815603495, 0.0004680165438912809]"
evc,chunk_95_99,96,1,7,prox_tv,"[""conv"", ""prox_tv""]","[-11.164402961730957, -10.955904006958008]","[0.0006482332246378064, 0.0003857534611597657]"
evc,chunk_95_99,96,1,8,conv,"[""conv"", ""prox_tv""]","[-10.744769096374512, -11.29150104522705]","[0.0003660325310193002, 0.0005017091170884669]"
evc,chunk_95_99,96,2,1,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.317602157592773, -12.057096481323242, -17.803178787231445]","[0.00036973439273424447, 0.0007137181819416583, 0.21259360015392303]"
evc,chunk_95_99,96,2,2,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.361120223999023, -12.157635688781738, -18.283145904541016]","[0.00045648933155462146, 0.0008155814139172435, 0.2061842978000641]"
evc,chunk_95_99,96,2,3,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.55278205871582, -12.23895263671875, -18.681381225585938]","[0.00043524184729903936, 0.0006448485655710101, 0.22149018943309784]"
evc,chunk_95_99,96,2,4,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.687644004821777, -12.417250633239746, -18.806896209716797]","[0.00048634674749337137, 0.0007339295116253197, 0.22216375172138214]"
evc,chunk_95_99,96,2,5,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.631023406982422, -12.441557884216309, -18.44174575805664]","[0.00034827523631975055, 0.0008373413584195077, 0.2002900391817093]"
evc,chunk_95_99,96,2,6,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.797224998474121, -12.548136711120605, -18.799808502197266]","[0.0006258938810788095, 0.0008020478417165577, 0.2080293893814087]"
evc,chunk_95_99,96,2,7,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.715163230895996, -12.613358497619629, -18.533567428588867]","[0.0004975092015229166, 0.0009462221059948206, 0.20099838078022003]"
evc,chunk_95_99,96,2,8,conv_lowtv,"[""conv_lowtv"", ""wavelet"", ""inr""]","[-11.747739791870117, -12.567130088806152, -18.702823638916016]","[0.000349345471477136, 0.0007413623970933259, 0.1962963491678238]"
evc,chunk_95_99,96,3,1,had,"[""dct"", ""had""]","[-10.772021293640137, -10.569384574890137]","[0.0005480658146552742, 0.0005217778962105513]"
evc,chunk_95_99,96,3,2,dct,"[""dct"", ""had""]","[-10.622889518737793, -11.146737098693848]","[0.000367295608157292, 0.0005835158517584205]"
evc,chunk_95_99,96,3,3,dct,"[""dct"", ""had""]","[-10.707514762878418, -11.186144828796387]","[0.0003905626363120973, 0.0004030955897178501]"
evc,chunk_95_99,96,3,4,had,"[""dct"", ""had""]","[-11.194748878479004, -10.806303977966309]","[0.00043017181451432407, 0.000301439460599795]"
evc,chunk_95_99,96,3,5,had,"[""dct"", ""had""]","[-11.173274040222168, -10.985200881958008]","[0.0004915301105938852, 0.0004808903322555125]"
evc,chunk_95_99,96,3,6,dct,"[""dct"", ""had""]","[-10.862601280212402, -11.3410005569458]","[0.0005084961885586381, 0.0005422283429652452]"
evc,chunk_95_99,96,3,7,dct,"[""dct"", ""had""]","[-10.932844161987305, -11.409392356872559]","[0.0003041191375814378, 0.0004486774269025773]"
evc,chunk_95_99,96,3,8,had,"[""dct"", ""had""]","[-11.969078063964844, -11.087692260742188]","[0.0025602164678275585, 0.0005043727578595281]"
evc,chunk_95_99,96,4,1,tv2,"[""tv2"", ""huber""]","[-10.734996795654297, -10.761490821838379]","[0.000609929789789021, 0.0005292011192068458]"
evc,chunk_95_99,96,4,2,huber,"[""tv2"", ""huber""]","[-10.75033187866211, -10.743681907653809]","[0.0005148951895534992, 0.0004328733484726399]"
evc,chunk_95_99,96,4,3,huber,"[""tv2"", ""huber""]","[-10.889591217041016, -10.833101272583008]","[0.0006490693776868284, 0.0005413718754425645]"
evc,chunk_95_99,96,4,4,tv2,"[""tv2"", ""huber""]","[-10.568275451660156, -11.255843162536621]","[0.0004669779445976019, 0.0005368688725866377]"
evc,chunk_95_99,96,4,5,huber,"[""tv2"", ""huber""]","[-10.96911334991455, -10.899520874023438]","[0.0006048489594832063, 0.0004519734357018024]"
evc,chunk_95_99,96,4,6,huber,"[""tv2"", ""huber""]","[-10.926253318786621, -10.91126537322998]","[0.0005773112061433494, 0.00041222668369300663]"
evc,chunk_95_99,96,4,7,tv2,"[""tv2"", ""huber""]","[-10.673280715942383, -11.31080436706543]","[0.000403600832214579, 0.0005967187462374568]"
evc,chunk_95_99,96,4,8,tv2,"[""tv2"", ""huber""]","[-11.067408561706543, -11.071447372436523]","[0.0005498284590430558, 0.0004115674237255007]"
